"Used by millions, Akismet is quite possibly the best way in the world to <strong>protect your blog from comment and trackback spam</strong>. It keeps your site protected from spam even while you sleep. To get started: 1) Click the \"Activate\" link to the left of this description, 2) <a href=\"http://akismet.com/get/?return=true\">Sign up for an Akismet API key</a>, and 3) Go to your Akismet configuration page, and save your API key.","V uporabi miljonov, Askimet je verjetno najboljši način na sveti za <strong>zaščito bloga pred nezaželjenimi komentarji in trackbacki</strong>. Vašo stran zaščiti pred nežaželeno vsebino še med spancem. Da začnete: 1) Pritisnite \"Aktiviraj\" na levi strani tega opisa, 2) <a href=\"http://akismet.com/get/?return=true\">Prijavite se za Akismet API ključ</a>  in 3) Pojdite na <a href=\"admin.php?page=akismet-key-config\">Akismet konfiguracijo</a> in shranite vaš API ključ."
"This is not just a plugin, it symbolizes the hope and enthusiasm of an entire generation summed up in two words sung most famously by Louis Armstrong: Hello, Dolly. When activated you will randomly see a lyric from <cite>Hello, Dolly</cite> in the upper right of your admin screen on every page.","To ni samo vtičnik, saj simbolizira upanje in navdušenje celotne generacije, združeno v dve besedi, katere je zapel Armstrong: Hello, Dolly. Ko je aktiviran, boste videli naključne citate iz <cite>Hello, Dolly</cite> v zgornjem desnem kotu administracije."
"It looks like you're using an old version of <a href='%s'>%s</a>. For the best WordPress experience, please update your browser.","Zgleda, kot da uporabljate staro različico <a href='%s'>%s</a>. Za najboljšo izkušnjo z WordPress-om, posodobite vaš brskalnik."
"<a href=\"%s\" class=\"update-browser-link\">Update %s</a> or learn how to <a href=\"%s\" class=\"browse-happy-link\">browse happy</a>","<a href=\"%s\" class=\"update-browser-link\">Posodobite %s</a> ali pa se naučite <a href=\"%s\" class=\"browse-happy-link\">veselo brskati</a>"
"Welcome to WordPress!","Dobrodošli na Wordpress!"
"We&#8217;ve assembled some links to get you started:","Zbrali smo nekaj povezav, za pomoč pri začetku:"
"Get Started","Kako začeti"
"Customize Your Site","Prikrojite Vašo Spletišče"
"or, <a href=\"%s\">change your theme completely</a>","ali <a href=\"%s\">popolnoma spremenite temo</a>"
"Next Steps","Naslednji koraki"
"Edit your front page","Uredite vašo prvo stran"
"Add additional pages","Dodajte več strani"
"Add a blog post","Dodajte prispevek"
"Write your first blog post","Napišite vaš prvi prispevek"
"Add an About page","Dodajte stran O vas"
"View your site","Oglejte si vaše spletišče"
"More Actions","Več dejanj"
"Manage <a href=\"%s\">widgets</a> or <a href=\"%s\">menus</a>","Urejaj <a href=\"%s\">gradnike</a> or <a href=\"%s\">menije</a>"
"Turn comments on or off","Omogoči ali onemogoči komentarje"
"Learn more about getting started","Več o tem kako začeti"
"No matching users were found!","Noben uporabnik ni bil najden!"
"Displaying %s&#8211;%s of %s","Prikazujem %s&#8211;%s od %s"
"Main Index Template","Predloga glavne strani"
"Visual Editor Stylesheet","Izgled Vizualnega Editorja"
"Visual Editor RTL Stylesheet","RTL slogovna datoteka"
"RTL Stylesheet","RTL slogovna datoteka"
"Popup Comments","Pojavno okno s komentarji"
"Footer","Noga"
"Author Template","Avtorjeva predloga"
"Tag Template","Predloga značke"
"Category Template","Predloga kategorije"
"Page Template","Predloga strani"
"Search Form","Obrazec za iskanje"
"Single Post","Posamezen prispevek"
"404 Template","Predloga 404"
"Links Template","Predloga povezave"
"Theme Functions","Funkcije teme"
"Attachment Template","Predloga priponke"
"Image Attachment Template","Predloga slikovne priponke"
"Video Attachment Template","Predloga video priponke"
"Audio Attachment Template","Predloga glasovne priponke"
"Application Attachment Template","Predloga aplikacijske priponke"
"my-hacks.php (legacy hacks support)","my-hacks.php (zgodovinska podpora za trike)"
".htaccess (for rewrite rules )",".htaccess (za pravila rewrite)"
"Comments Template","Predloga komentarjev"
"Popup Comments Template","Predloga komentarjev v oknu"
"%s Page Template","%s Predoga Strani"
"Sorry, can&#8217;t edit files with &#8220;..&#8221; in the name. If you are trying to edit a file in your WordPress home directory, you can just type the name of the file in.","Ni mogoče urejanje datotek z &#8220;..&#8221; v imenu. Če želite urediti datoteko v WordPress domači mapi, vnesite samo ime datoteke."
"The uploaded file exceeds the upload_max_filesize directive in php.ini.","Naložena datoteka presega velikost upload_max_filesize direktive v php.ini."
"The uploaded file exceeds the MAX_FILE_SIZE directive that was specified in the HTML form.","Naložena datoteka presega MAX_FILE_SIZE direktivo v HTML obrazcu."
"The uploaded file was only partially uploaded.","Datoteka je bila prenešena le delno."
"No file was uploaded.","Nobena datoteka ni bila prenešena."
"Missing a temporary folder.","Manjka začasna mapa."
"Failed to write file to disk.","Napaka pri pisanju datoteke na disk."
"File upload stopped by extension.","Nalaganje datoteke prekinjeno zaradi končnice."
"Invalid form submission.","Neveljavni podatki v obrazcu."
"File is empty. Please upload something more substantial.","Datoteka je prazna. Prosim, naložite nekaj večjega."
"File is empty. Please upload something more substantial. This error could also be caused by uploads being disabled in your php.ini or by post_max_size being defined as smaller than upload_max_filesize in php.ini.","Datoteka je prazna. Ta napaka se lahko tudi pojavi, če je izklopljen parameter za nalaganje v php.ini ali če je post_max_size majnši kot upload_max_filesize."
"Specified file failed upload test.","Navedena datoteka ni prestala preizkusa za prenos."
"Sorry, this file type is not permitted for security reasons.","Oprostite, datoteke tega tipa zardi varnostnih razlogov niso dovoljene."
"The uploaded file could not be moved to %s.","Prenešena datoteka ne more biti prestavljena na %s."
"The uploaded file exceeds the <code>upload_max_filesize</code> directive in <code>php.ini</code>.","Dolžina datoteke presega nastavitev <code>upload_max_filesize</code> v datoteki <code>php.ini</code>."
"The uploaded file exceeds the <em>MAX_FILE_SIZE</em> directive that was specified in the HTML form.","Dolžina datoteke presega nastavitev <em>MAX_FILE_SIZE</em> v obrazcu HTML."
"File is empty. Please upload something more substantial. This error could also be caused by uploads being disabled in your php.ini.","Ta datoteka je prazna ali pa ste nalaganje datotek prepovedali v datoteki php.ini."
"Specified file does not exist.","Navedena datoteka ne obstaja."
"Invalid URL Provided.","Napačen URL naslov."
"Could not create Temporary file.","Ne morem ustvariti začasne datoteke."
"Incompatible Archive.","Nezdružljiv arhiv."
"Could not retrieve file from archive.","Ne morem prebrati datoteke iz arhiva."
"Could not extract file from archive.","Ne morem ekstrahirati datoteke iz arhiva."
"Could not copy file.","Ne morem kopirat datoteke."
"Empty archive.","Arhiv je prazen."
"<strong>ERROR:</strong> There was an error connecting to the server, Please verify the settings are correct.","<strong>NAPAKA:</strong> Povezava s strežnikom ni uspela, preverite nastavitve."
"Connection Information","Informacija o povezavi"
"To perform the requested action, WordPress needs to access your web server.","Za izvedbo zahtevane naloge mora WordPress imeti dostop do spletnega strežnika."
"Please enter your FTP or SSH credentials to proceed.","Vnesi FTP ali SSH poverilnice za nadaljevanje."
"FTP/SSH Username","FTP/SSH Uporabnik"
"FTP/SSH Password","FTP/SSH Geslo"
"Please enter your FTP credentials to proceed.","Vnesi FTP poverilnice za nadaljevanje."
"FTP Username","FTP uporabnik"
"FTP Password","FTP Geslo"
"If you do not remember your credentials, you should contact your web host.","Kontaktirajte gostitelja strani, če ste pozabili podatke za prijavo."
"Hostname","Ime strežnika"
"Authentication Keys","Ključi za preverjanje"
"Public Key:","Javni ključ:"
"Private Key:","Zasebni ključ:"
"Enter the location on the server where the keys are located. If a passphrase is needed, enter that in the password field above.","Ustavite lokacijo strežnika, kjer se nahajajo ključi. Če je potreben tudi potrditveni stavek, upišite ga v polje za geslo tu spodaj."
"Connection Type","Tip povezave"
"Proceed","Nadaljuj"
"Image data does not exist. Please re-upload the image.","Slika ne obstaja, ponovno jo naloži."
"Crop","Obreži"
"Rotate counter-clockwise","Obrni v levo"
"Rotate clockwise","Obrni v desno"
"Image rotation is not supported by your web host.","Obračanje slik vaš strežnik ne podpira."
"Flip vertically","Preobrni navpično"
"Flip horizontally","Preobrni horizontalno"
"Scale Image","Povečaj/pomanjšaj sliko"
"You can proportionally scale the original image. For best results the scaling should be done before performing any other operations on it like crop, rotate, etc. Note that if you make the image larger it may become fuzzy.","Sliki lahko spremenite velikost. Za boljše rezultate spremenite velikost pred ostalimi akcijami kot so obreži, obrni, ... Opozorilo - če sliko povečate lahko postane motna."
"Original dimensions %s","Izvirne dimenzije %s"
"Discard any changes and restore the original image.","Opusti vse spremembe in obnovi originalno sliko."
"Previously edited copies of the image will not be deleted.","Prejšnje kopije urejanja slike ne bodo izbrisane."
"Restore image","Obnovi sliko"
"Image Crop","Obreži sliko"
"(help)","(pomoč)"
"The image can be cropped by clicking on it and dragging to select the desired part. While dragging the dimensions of the selection are displayed below.","Sliko lahko obrežete s tem da jo kliknete in jo postavite na željeno mesto. Med postavljanjem so spodaj prikazane dimenzije slike."
"Crop Aspect Ratio","Obreži razmerje"
"You can specify the crop selection aspect ratio then hold down the Shift key while dragging to lock it. The values can be 1:1 (square), 4:3, 16:9, etc. If there is a selection, specifying aspect ratio will set it immediately.","Razmerje lahko dolčite s tem, da držite tipko Shift med vlečenjem slike. Vrednosti so lahko 1:1 (kvadrat), 4:3, 16:9, ... Obstoječemu izboru se bo izbira razmerja določila takoj."
"Crop Selection","Obreži Izbor"
"Once started, the selection can be adjusted by entering new values (in pixels). Note that these values are scaled to approximately match the original image dimensions. The minimum selection size equals the thumbnail size as set in the Media settings.","Ko začnete se prilagajanje izbora lahko spreminja z vnosom novih vrednosti (v pixlih). Te vrednosti se prilagajajo tako, da približno ustrezajo prvotnim dimezijam slike. Minimalna velikost izbora je enaka nastavitvam predogledne sličice v medijskih možnostih."
